model,SAE,query,featurenumber
gpt2-small,res-jb,professor,19190
gpt2-small,res-jb,professor,20125
gpt2-small,res-jb,professor,21411
gpt2-small,res-jb,professor,21497
gpt2-small,res-jb,professor,22919
gpt2-small,res-jb,professor,23036
gpt2-small,res-jb,professor,7864
gpt2-small,res-jb,professor,7995
gpt2-small,res-jb,professor,8639
gpt2-small,res-jb,professor,9886
gpt2-small,res-jb,professor,professor
gpt2-small,res-jb,programmer,11411
gpt2-small,res-jb,programmer,1185
gpt2-small,res-jb,programmer,13586
gpt2-small,res-jb,programmer,16259
gpt2-small,res-jb,programmer,1735
gpt2-small,res-jb,programmer,18798
gpt2-small,res-jb,programmer,19498
gpt2-small,res-jb,programmer,20125
gpt2-small,res-jb,programmer,20846
gpt2-small,res-jb,programmer,21770
gpt2-small,res-jb,programmer,23331
gpt2-small,res-jb,programmer,2419
gpt2-small,res-jb,programmer,3563
gpt2-small,res-jb,programmer,4931
gpt2-small,res-jb,programmer,5533
gpt2-small,res-jb,programmer,7721
gpt2-small,res-jb,programmer,7864
gpt2-small,res-jb,programmer,8525
gpt2-small,res-jb,programmer,9792
gpt2-small,res-jb,programmer,9886
gpt2-small,res-jb,programmer,programmer
gpt2-small,res-jb,queen,113
gpt2-small,res-jb,queen,11456
gpt2-small,res-jb,queen,11505
gpt2-small,res-jb,queen,1163
gpt2-small,res-jb,queen,1185
gpt2-small,res-jb,queen,13122
gpt2-small,res-jb,queen,13296
gpt2-small,res-jb,queen,13586
gpt2-small,res-jb,queen,14660
gpt2-small,res-jb,queen,1733
gpt2-small,res-jb,queen,18674
gpt2-small,res-jb,queen,18798
gpt2-small,res-jb,queen,20125
gpt2-small,res-jb,queen,20185
gpt2-small,res-jb,queen,22185
gpt2-small,res-jb,queen,4781
gpt2-small,res-jb,queen,4952
gpt2-small,res-jb,queen,5061
gpt2-small,res-jb,queen,586
gpt2-small,res-jb,queen,7864
gpt2-small,res-jb,queen,queen
gpt2-small,res-jb,quran,11372
gpt2-small,res-jb,quran,1185
gpt2-small,res-jb,quran,11890
gpt2-small,res-jb,quran,13528
gpt2-small,res-jb,quran,13608
gpt2-small,res-jb,quran,1399
gpt2-small,res-jb,quran,14548
gpt2-small,res-jb,quran,1458
gpt2-small,res-jb,quran,17891
gpt2-small,res-jb,quran,18449
gpt2-small,res-jb,quran,18846
gpt2-small,res-jb,quran,19190
gpt2-small,res-jb,quran,20100
gpt2-small,res-jb,quran,20125
gpt2-small,res-jb,quran,21024
gpt2-small,res-jb,quran,24154
gpt2-small,res-jb,quran,3369
gpt2-small,res-jb,quran,4194
gpt2-small,res-jb,quran,5927
gpt2-small,res-jb,quran,9460
gpt2-small,res-jb,quran,quran
gpt2-small,res-jb,receptionist,11813
gpt2-small,res-jb,receptionist,1185
gpt2-small,res-jb,receptionist,12702
gpt2-small,res-jb,receptionist,13586
gpt2-small,res-jb,receptionist,13860
gpt2-small,res-jb,receptionist,18798
gpt2-small,res-jb,receptionist,18846
gpt2-small,res-jb,receptionist,19190
gpt2-small,res-jb,receptionist,19548
gpt2-small,res-jb,receptionist,20125
gpt2-small,res-jb,receptionist,2241
gpt2-small,res-jb,receptionist,22908
gpt2-small,res-jb,receptionist,23477
gpt2-small,res-jb,receptionist,3816
gpt2-small,res-jb,receptionist,3995
gpt2-small,res-jb,receptionist,4031
gpt2-small,res-jb,receptionist,7864
gpt2-small,res-jb,receptionist,8931
gpt2-small,res-jb,receptionist,9221
gpt2-small,res-jb,receptionist,9886
gpt2-small,res-jb,receptionist,receptionist
gpt2-small,res-jb,sacrament,1185
gpt2-small,res-jb,sacrament,11997
gpt2-small,res-jb,sacrament,12914
gpt2-small,res-jb,sacrament,13296
gpt2-small,res-jb,sacrament,13586
gpt2-small,res-jb,sacrament,14294
gpt2-small,res-jb,sacrament,14776
gpt2-small,res-jb,sacrament,18577
gpt2-small,res-jb,sacrament,19458
gpt2-small,res-jb,sacrament,19936
gpt2-small,res-jb,sacrament,20125
gpt2-small,res-jb,sacrament,20826
gpt2-small,res-jb,sacrament,20987
gpt2-small,res-jb,sacrament,24266
gpt2-small,res-jb,sacrament,37
gpt2-small,res-jb,sacrament,3873
gpt2-small,res-jb,sacrament,5052
gpt2-small,res-jb,sacrament,7864
gpt2-small,res-jb,sacrament,8816
gpt2-small,res-jb,sacrament,9886
gpt2-small,res-jb,sacrament,sacrament
gpt2-small,res-jb,shabbat,1185
gpt2-small,res-jb,shabbat,1210
gpt2-small,res-jb,shabbat,12352
gpt2-small,res-jb,shabbat,13425
gpt2-small,res-jb,shabbat,13586
gpt2-small,res-jb,shabbat,16845
gpt2-small,res-jb,shabbat,18846
gpt2-small,res-jb,shabbat,19190
gpt2-small,res-jb,shabbat,20125
gpt2-small,res-jb,shabbat,22069
gpt2-small,res-jb,shabbat,22087
gpt2-small,res-jb,shabbat,22623
gpt2-small,res-jb,shabbat,330
gpt2-small,res-jb,shabbat,347
gpt2-small,res-jb,shabbat,4452
gpt2-small,res-jb,shabbat,6257
gpt2-small,res-jb,shabbat,69
gpt2-small,res-jb,shabbat,7864
gpt2-small,res-jb,shabbat,8658
gpt2-small,res-jb,shabbat,9886
gpt2-small,res-jb,shabbat,shabbat
gpt2-small,res-jb,she,10822
gpt2-small,res-jb,she,1185
gpt2-small,res-jb,she,13586
gpt2-small,res-jb,she,13611
gpt2-small,res-jb,she,14320
gpt2-small,res-jb,she,14359
gpt2-small,res-jb,she,15410
gpt2-small,res-jb,she,15477
gpt2-small,res-jb,she,15522
gpt2-small,res-jb,she,16207
gpt2-small,res-jb,she,16581
gpt2-small,res-jb,she,16827
gpt2-small,res-jb,she,17744
gpt2-small,res-jb,she,19870
gpt2-small,res-jb,she,20125
gpt2-small,res-jb,she,22536
gpt2-small,res-jb,she,23063
gpt2-small,res-jb,she,445
gpt2-small,res-jb,she,7864
gpt2-small,res-jb,she,9745
gpt2-small,res-jb,she,she
gpt2-small,res-jb,son,1185
gpt2-small,res-jb,son,12316
gpt2-small,res-jb,son,1291
gpt2-small,res-jb,son,13296
gpt2-small,res-jb,son,13586
gpt2-small,res-jb,son,16827
gpt2-small,res-jb,son,19088
gpt2-small,res-jb,son,19175
gpt2-small,res-jb,son,20125
gpt2-small,res-jb,son,22980
gpt2-small,res-jb,son,24115
gpt2-small,res-jb,son,24269
gpt2-small,res-jb,son,3582
gpt2-small,res-jb,son,6387
gpt2-small,res-jb,son,7734
gpt2-small,res-jb,son,7864
gpt2-small,res-jb,son,866
gpt2-small,res-jb,son,9339
gpt2-small,res-jb,son,9816
gpt2-small,res-jb,son,9873
gpt2-small,res-jb,son,son
gpt2-small,res-jb,synagogue,1185
gpt2-small,res-jb,synagogue,12779
gpt2-small,res-jb,synagogue,13296
gpt2-small,res-jb,synagogue,13586
gpt2-small,res-jb,synagogue,15190
gpt2-small,res-jb,synagogue,1584
gpt2-small,res-jb,synagogue,1717
gpt2-small,res-jb,synagogue,18397
gpt2-small,res-jb,synagogue,1866
gpt2-small,res-jb,synagogue,18798
gpt2-small,res-jb,synagogue,19163
gpt2-small,res-jb,synagogue,20125
gpt2-small,res-jb,synagogue,21955
gpt2-small,res-jb,synagogue,23158
gpt2-small,res-jb,synagogue,3153
gpt2-small,res-jb,synagogue,3250
gpt2-small,res-jb,synagogue,3563
gpt2-small,res-jb,synagogue,6966
gpt2-small,res-jb,synagogue,7864
gpt2-small,res-jb,synagogue,9886
gpt2-small,res-jb,synagogue,synagogue
gpt2-small,res-jb,talmud,11449
gpt2-small,res-jb,talmud,1185
gpt2-small,res-jb,talmud,11942
gpt2-small,res-jb,talmud,1663
gpt2-small,res-jb,talmud,17601
gpt2-small,res-jb,talmud,18798
gpt2-small,res-jb,talmud,18846
gpt2-small,res-jb,talmud,19190
gpt2-small,res-jb,talmud,20125
gpt2-small,res-jb,talmud,22389
gpt2-small,res-jb,talmud,22958
gpt2-small,res-jb,talmud,23296
gpt2-small,res-jb,talmud,23839
gpt2-small,res-jb,talmud,5927
gpt2-small,res-jb,talmud,6111
gpt2-small,res-jb,talmud,6911
gpt2-small,res-jb,talmud,7065
gpt2-small,res-jb,talmud,7573
gpt2-small,res-jb,talmud,9675
gpt2-small,res-jb,talmud,9886
gpt2-small,res-jb,talmud,talmud
gpt2-small,res-jb,temple,10982
gpt2-small,res-jb,temple,1185
gpt2-small,res-jb,temple,12914
gpt2-small,res-jb,temple,13296
gpt2-small,res-jb,temple,13586
gpt2-small,res-jb,temple,15890
gpt2-small,res-jb,temple,15892
gpt2-small,res-jb,temple,18798
gpt2-small,res-jb,temple,1979
gpt2-small,res-jb,temple,20125
gpt2-small,res-jb,temple,20846
gpt2-small,res-jb,temple,21800
gpt2-small,res-jb,temple,22782
gpt2-small,res-jb,temple,3216
gpt2-small,res-jb,temple,7509
gpt2-small,res-jb,temple,7524
gpt2-small,res-jb,temple,7864
gpt2-small,res-jb,temple,9285
gpt2-small,res-jb,temple,9886
gpt2-small,res-jb,temple,9986
gpt2-small,res-jb,temple,temple
gpt2-small,res-jb,terrorist,130
gpt2-small,res-jb,terrorist,13586
gpt2-small,res-jb,terrorist,14729
gpt2-small,res-jb,terrorist,1506
gpt2-small,res-jb,terrorist,15301
gpt2-small,res-jb,terrorist,1685
gpt2-small,res-jb,terrorist,17473
gpt2-small,res-jb,terrorist,19163
gpt2-small,res-jb,terrorist,19905
gpt2-small,res-jb,terrorist,20125
gpt2-small,res-jb,terrorist,22464
gpt2-small,res-jb,terrorist,22535
gpt2-small,res-jb,terrorist,23115
gpt2-small,res-jb,terrorist,2991
gpt2-small,res-jb,terrorist,4132
gpt2-small,res-jb,terrorist,5028
gpt2-small,res-jb,terrorist,8562
gpt2-small,res-jb,terrorist,9022
gpt2-small,res-jb,terrorist,9886
gpt2-small,res-jb,terrorist,991
gpt2-small,res-jb,terrorist,terrorist
gpt2-small,res-jb,torah,1185
gpt2-small,res-jb,torah,1207
gpt2-small,res-jb,torah,12170
gpt2-small,res-jb,torah,13296
gpt2-small,res-jb,torah,13586
gpt2-small,res-jb,torah,1493
gpt2-small,res-jb,torah,15319
gpt2-small,res-jb,torah,16764
gpt2-small,res-jb,torah,17517
gpt2-small,res-jb,torah,18798
gpt2-small,res-jb,torah,19088
gpt2-small,res-jb,torah,20028
gpt2-small,res-jb,torah,20125
gpt2-small,res-jb,torah,23391
gpt2-small,res-jb,torah,2405
gpt2-small,res-jb,torah,3464
gpt2-small,res-jb,torah,7852
gpt2-small,res-jb,torah,7864
gpt2-small,res-jb,torah,9796
gpt2-small,res-jb,torah,9886
gpt2-small,res-jb,torah,torah
gpt2-small,res-jb,wife,10230
gpt2-small,res-jb,wife,11149
gpt2-small,res-jb,wife,1221
gpt2-small,res-jb,wife,13072
gpt2-small,res-jb,wife,13480
gpt2-small,res-jb,wife,13972
gpt2-small,res-jb,wife,16055
gpt2-small,res-jb,wife,17473
gpt2-small,res-jb,wife,17750
gpt2-small,res-jb,wife,17943
gpt2-small,res-jb,wife,18129
gpt2-small,res-jb,wife,18651
gpt2-small,res-jb,wife,19759
gpt2-small,res-jb,wife,20059
gpt2-small,res-jb,wife,21692
gpt2-small,res-jb,wife,2419
gpt2-small,res-jb,wife,4277
gpt2-small,res-jb,wife,5938
gpt2-small,res-jb,wife,713
gpt2-small,res-jb,wife,9453
gpt2-small,res-jb,wife,wife
gpt2-small,res-jb,woman,10963
gpt2-small,res-jb,woman,11372
gpt2-small,res-jb,woman,1185
gpt2-small,res-jb,woman,11916
gpt2-small,res-jb,woman,12131
gpt2-small,res-jb,woman,12338
gpt2-small,res-jb,woman,13586
gpt2-small,res-jb,woman,16055
gpt2-small,res-jb,woman,17473
gpt2-small,res-jb,woman,18651
gpt2-small,res-jb,woman,20125
gpt2-small,res-jb,woman,21396
gpt2-small,res-jb,woman,23662
gpt2-small,res-jb,woman,2419
gpt2-small,res-jb,woman,3013
gpt2-small,res-jb,woman,6335
gpt2-small,res-jb,woman,7864
gpt2-small,res-jb,woman,9150
gpt2-small,res-jb,woman,9724
gpt2-small,res-jb,woman,9886
gpt2-small,res-jb,woman,woman
llama3.1-8b,llamascope-res-32k,allah,12421
llama3.1-8b,llamascope-res-32k,allah,15278
llama3.1-8b,llamascope-res-32k,allah,15901
llama3.1-8b,llamascope-res-32k,allah,16001
llama3.1-8b,llamascope-res-32k,allah,20312
llama3.1-8b,llamascope-res-32k,allah,21851
llama3.1-8b,llamascope-res-32k,allah,22526
llama3.1-8b,llamascope-res-32k,allah,24133
llama3.1-8b,llamascope-res-32k,allah,25340
llama3.1-8b,llamascope-res-32k,allah,276
llama3.1-8b,llamascope-res-32k,allah,27821
llama3.1-8b,llamascope-res-32k,allah,2806
llama3.1-8b,llamascope-res-32k,allah,29371
llama3.1-8b,llamascope-res-32k,allah,3086
llama3.1-8b,llamascope-res-32k,allah,30975
llama3.1-8b,llamascope-res-32k,allah,4360
llama3.1-8b,llamascope-res-32k,allah,4837
llama3.1-8b,llamascope-res-32k,allah,7872
llama3.1-8b,llamascope-res-32k,allah,9078
llama3.1-8b,llamascope-res-32k,allah,9966
llama3.1-8b,llamascope-res-32k,allah,allah
llama3.1-8b,llamascope-res-32k,assistant,11166
llama3.1-8b,llamascope-res-32k,assistant,15278
llama3.1-8b,llamascope-res-32k,assistant,15693
llama3.1-8b,llamascope-res-32k,assistant,16001
llama3.1-8b,llamascope-res-32k,assistant,17163
llama3.1-8b,llamascope-res-32k,assistant,18976
llama3.1-8b,llamascope-res-32k,assistant,20312
llama3.1-8b,llamascope-res-32k,assistant,21920
llama3.1-8b,llamascope-res-32k,assistant,22526
llama3.1-8b,llamascope-res-32k,assistant,24133
llama3.1-8b,llamascope-res-32k,assistant,26396
llama3.1-8b,llamascope-res-32k,assistant,276
llama3.1-8b,llamascope-res-32k,assistant,2806
llama3.1-8b,llamascope-res-32k,assistant,29371
llama3.1-8b,llamascope-res-32k,assistant,31164
llama3.1-8b,llamascope-res-32k,assistant,4360
llama3.1-8b,llamascope-res-32k,assistant,4837
llama3.1-8b,llamascope-res-32k,assistant,7527
llama3.1-8b,llamascope-res-32k,assistant,7872
llama3.1-8b,llamascope-res-32k,assistant,9966
llama3.1-8b,llamascope-res-32k,assistant,assistant
llama3.1-8b,llamascope-res-32k,baptsim,11133
llama3.1-8b,llamascope-res-32k,baptsim,14944
llama3.1-8b,llamascope-res-32k,baptsim,17547
llama3.1-8b,llamascope-res-32k,baptsim,18547
llama3.1-8b,llamascope-res-32k,baptsim,19062
llama3.1-8b,llamascope-res-32k,baptsim,19525
llama3.1-8b,llamascope-res-32k,baptsim,20312
llama3.1-8b,llamascope-res-32k,baptsim,21870
llama3.1-8b,llamascope-res-32k,baptsim,22526
llama3.1-8b,llamascope-res-32k,baptsim,22587
llama3.1-8b,llamascope-res-32k,baptsim,25295
llama3.1-8b,llamascope-res-32k,baptsim,25340
llama3.1-8b,llamascope-res-32k,baptsim,26157
llama3.1-8b,llamascope-res-32k,baptsim,27485
llama3.1-8b,llamascope-res-32k,baptsim,2806
llama3.1-8b,llamascope-res-32k,baptsim,29371
llama3.1-8b,llamascope-res-32k,baptsim,4448
llama3.1-8b,llamascope-res-32k,baptsim,7872
llama3.1-8b,llamascope-res-32k,baptsim,9078
llama3.1-8b,llamascope-res-32k,baptsim,9966
llama3.1-8b,llamascope-res-32k,baptsim,baptsim
llama3.1-8b,llamascope-res-32k,bible,11133
llama3.1-8b,llamascope-res-32k,bible,14944
llama3.1-8b,llamascope-res-32k,bible,17547
llama3.1-8b,llamascope-res-32k,bible,18547
llama3.1-8b,llamascope-res-32k,bible,19062
llama3.1-8b,llamascope-res-32k,bible,19525
llama3.1-8b,llamascope-res-32k,bible,20312
llama3.1-8b,llamascope-res-32k,bible,21870
llama3.1-8b,llamascope-res-32k,bible,22526
llama3.1-8b,llamascope-res-32k,bible,22587
llama3.1-8b,llamascope-res-32k,bible,25295
llama3.1-8b,llamascope-res-32k,bible,25340
llama3.1-8b,llamascope-res-32k,bible,26157
llama3.1-8b,llamascope-res-32k,bible,27485
llama3.1-8b,llamascope-res-32k,bible,2806
llama3.1-8b,llamascope-res-32k,bible,29371
llama3.1-8b,llamascope-res-32k,bible,4448
llama3.1-8b,llamascope-res-32k,bible,7872
llama3.1-8b,llamascope-res-32k,bible,9078
llama3.1-8b,llamascope-res-32k,bible,9966
llama3.1-8b,llamascope-res-32k,bible,bible
llama3.1-8b,llamascope-res-32k,boss,15278
llama3.1-8b,llamascope-res-32k,boss,16001
llama3.1-8b,llamascope-res-32k,boss,18201
llama3.1-8b,llamascope-res-32k,boss,20312
llama3.1-8b,llamascope-res-32k,boss,20585
llama3.1-8b,llamascope-res-32k,boss,22526
llama3.1-8b,llamascope-res-32k,boss,23724
llama3.1-8b,llamascope-res-32k,boss,24133
llama3.1-8b,llamascope-res-32k,boss,25340
llama3.1-8b,llamascope-res-32k,boss,26522
llama3.1-8b,llamascope-res-32k,boss,26886
llama3.1-8b,llamascope-res-32k,boss,276
llama3.1-8b,llamascope-res-32k,boss,2806
llama3.1-8b,llamascope-res-32k,boss,29371
llama3.1-8b,llamascope-res-32k,boss,31164
llama3.1-8b,llamascope-res-32k,boss,3979
llama3.1-8b,llamascope-res-32k,boss,4360
llama3.1-8b,llamascope-res-32k,boss,4837
llama3.1-8b,llamascope-res-32k,boss,7872
llama3.1-8b,llamascope-res-32k,boss,9966
llama3.1-8b,llamascope-res-32k,boss,boss
llama3.1-8b,llamascope-res-32k,boy,1356
llama3.1-8b,llamascope-res-32k,boy,13738
llama3.1-8b,llamascope-res-32k,boy,14487
llama3.1-8b,llamascope-res-32k,boy,15278
llama3.1-8b,llamascope-res-32k,boy,15891
llama3.1-8b,llamascope-res-32k,boy,19836
llama3.1-8b,llamascope-res-32k,boy,20312
llama3.1-8b,llamascope-res-32k,boy,22526
llama3.1-8b,llamascope-res-32k,boy,23102
llama3.1-8b,llamascope-res-32k,boy,24133
llama3.1-8b,llamascope-res-32k,boy,24550
llama3.1-8b,llamascope-res-32k,boy,25410
llama3.1-8b,llamascope-res-32k,boy,2547
llama3.1-8b,llamascope-res-32k,boy,29185
llama3.1-8b,llamascope-res-32k,boy,31164
llama3.1-8b,llamascope-res-32k,boy,3596
llama3.1-8b,llamascope-res-32k,boy,3846
llama3.1-8b,llamascope-res-32k,boy,5139
llama3.1-8b,llamascope-res-32k,boy,792
llama3.1-8b,llamascope-res-32k,boy,9966
llama3.1-8b,llamascope-res-32k,boy,boy
llama3.1-8b,llamascope-res-32k,burka,10150
llama3.1-8b,llamascope-res-32k,burka,15278
llama3.1-8b,llamascope-res-32k,burka,18545
llama3.1-8b,llamascope-res-32k,burka,20312
llama3.1-8b,llamascope-res-32k,burka,20325
llama3.1-8b,llamascope-res-32k,burka,21295
llama3.1-8b,llamascope-res-32k,burka,22403
llama3.1-8b,llamascope-res-32k,burka,22526
llama3.1-8b,llamascope-res-32k,burka,24133
llama3.1-8b,llamascope-res-32k,burka,25034
llama3.1-8b,llamascope-res-32k,burka,25340
llama3.1-8b,llamascope-res-32k,burka,25721
llama3.1-8b,llamascope-res-32k,burka,2776
llama3.1-8b,llamascope-res-32k,burka,3008
llama3.1-8b,llamascope-res-32k,burka,31174
llama3.1-8b,llamascope-res-32k,burka,4399
llama3.1-8b,llamascope-res-32k,burka,4694
llama3.1-8b,llamascope-res-32k,burka,7314
llama3.1-8b,llamascope-res-32k,burka,9078
llama3.1-8b,llamascope-res-32k,burka,9966
llama3.1-8b,llamascope-res-32k,burka,burka
llama3.1-8b,llamascope-res-32k,christian,11711
llama3.1-8b,llamascope-res-32k,christian,12819
llama3.1-8b,llamascope-res-32k,christian,1485
llama3.1-8b,llamascope-res-32k,christian,15278
llama3.1-8b,llamascope-res-32k,christian,16744
llama3.1-8b,llamascope-res-32k,christian,19945
llama3.1-8b,llamascope-res-32k,christian,20312
llama3.1-8b,llamascope-res-32k,christian,21044
llama3.1-8b,llamascope-res-32k,christian,21340
llama3.1-8b,llamascope-res-32k,christian,22526
llama3.1-8b,llamascope-res-32k,christian,2322
llama3.1-8b,llamascope-res-32k,christian,24133
llama3.1-8b,llamascope-res-32k,christian,24800
llama3.1-8b,llamascope-res-32k,christian,25340
llama3.1-8b,llamascope-res-32k,christian,30169
llama3.1-8b,llamascope-res-32k,christian,31169
llama3.1-8b,llamascope-res-32k,christian,4588
llama3.1-8b,llamascope-res-32k,christian,7872
llama3.1-8b,llamascope-res-32k,christian,9078
llama3.1-8b,llamascope-res-32k,christian,9966
llama3.1-8b,llamascope-res-32k,christian,christian
llama3.1-8b,llamascope-res-32k,christianity,11711
llama3.1-8b,llamascope-res-32k,christianity,12819
llama3.1-8b,llamascope-res-32k,christianity,1485
llama3.1-8b,llamascope-res-32k,christianity,15278
llama3.1-8b,llamascope-res-32k,christianity,16744
llama3.1-8b,llamascope-res-32k,christianity,19945
llama3.1-8b,llamascope-res-32k,christianity,20312
llama3.1-8b,llamascope-res-32k,christianity,21044
llama3.1-8b,llamascope-res-32k,christianity,21340
llama3.1-8b,llamascope-res-32k,christianity,22526
llama3.1-8b,llamascope-res-32k,christianity,2322
llama3.1-8b,llamascope-res-32k,christianity,24133
llama3.1-8b,llamascope-res-32k,christianity,24800
llama3.1-8b,llamascope-res-32k,christianity,25340
llama3.1-8b,llamascope-res-32k,christianity,30169
llama3.1-8b,llamascope-res-32k,christianity,31169
llama3.1-8b,llamascope-res-32k,christianity,4588
llama3.1-8b,llamascope-res-32k,christianity,7872
llama3.1-8b,llamascope-res-32k,christianity,9078
llama3.1-8b,llamascope-res-32k,christianity,9966
llama3.1-8b,llamascope-res-32k,christianity,christianity
llama3.1-8b,llamascope-res-32k,church,1466
llama3.1-8b,llamascope-res-32k,church,1472
llama3.1-8b,llamascope-res-32k,church,15278
llama3.1-8b,llamascope-res-32k,church,15895
llama3.1-8b,llamascope-res-32k,church,16001
llama3.1-8b,llamascope-res-32k,church,19609
llama3.1-8b,llamascope-res-32k,church,20312
llama3.1-8b,llamascope-res-32k,church,22526
llama3.1-8b,llamascope-res-32k,church,24133
llama3.1-8b,llamascope-res-32k,church,25548
llama3.1-8b,llamascope-res-32k,church,26522
llama3.1-8b,llamascope-res-32k,church,26540
llama3.1-8b,llamascope-res-32k,church,276
llama3.1-8b,llamascope-res-32k,church,2806
llama3.1-8b,llamascope-res-32k,church,31164
llama3.1-8b,llamascope-res-32k,church,4360
llama3.1-8b,llamascope-res-32k,church,6360
llama3.1-8b,llamascope-res-32k,church,7872
llama3.1-8b,llamascope-res-32k,church,8182
llama3.1-8b,llamascope-res-32k,church,9966
llama3.1-8b,llamascope-res-32k,church,church
llama3.1-8b,llamascope-res-32k,cocaine,10785
llama3.1-8b,llamascope-res-32k,cocaine,16353
llama3.1-8b,llamascope-res-32k,cocaine,16404
llama3.1-8b,llamascope-res-32k,cocaine,18413
llama3.1-8b,llamascope-res-32k,cocaine,18890
llama3.1-8b,llamascope-res-32k,cocaine,19354
llama3.1-8b,llamascope-res-32k,cocaine,20312
llama3.1-8b,llamascope-res-32k,cocaine,21757
llama3.1-8b,llamascope-res-32k,cocaine,21851
llama3.1-8b,llamascope-res-32k,cocaine,22526
llama3.1-8b,llamascope-res-32k,cocaine,24802
llama3.1-8b,llamascope-res-32k,cocaine,25340
llama3.1-8b,llamascope-res-32k,cocaine,30717
llama3.1-8b,llamascope-res-32k,cocaine,5433
llama3.1-8b,llamascope-res-32k,cocaine,566
llama3.1-8b,llamascope-res-32k,cocaine,6883
llama3.1-8b,llamascope-res-32k,cocaine,6960
llama3.1-8b,llamascope-res-32k,cocaine,7171
llama3.1-8b,llamascope-res-32k,cocaine,9078
llama3.1-8b,llamascope-res-32k,cocaine,9966
llama3.1-8b,llamascope-res-32k,cocaine,cocaine
llama3.1-8b,llamascope-res-32k,daughter,10793
llama3.1-8b,llamascope-res-32k,daughter,14431
llama3.1-8b,llamascope-res-32k,daughter,15278
llama3.1-8b,llamascope-res-32k,daughter,16001
llama3.1-8b,llamascope-res-32k,daughter,16994
llama3.1-8b,llamascope-res-32k,daughter,20312
llama3.1-8b,llamascope-res-32k,daughter,22526
llama3.1-8b,llamascope-res-32k,daughter,24133
llama3.1-8b,llamascope-res-32k,daughter,26522
llama3.1-8b,llamascope-res-32k,daughter,276
llama3.1-8b,llamascope-res-32k,daughter,2806
llama3.1-8b,llamascope-res-32k,daughter,29371
llama3.1-8b,llamascope-res-32k,daughter,31164
llama3.1-8b,llamascope-res-32k,daughter,3781
llama3.1-8b,llamascope-res-32k,daughter,4360
llama3.1-8b,llamascope-res-32k,daughter,4837
llama3.1-8b,llamascope-res-32k,daughter,7872
llama3.1-8b,llamascope-res-32k,daughter,8348
llama3.1-8b,llamascope-res-32k,daughter,9078
llama3.1-8b,llamascope-res-32k,daughter,9966
llama3.1-8b,llamascope-res-32k,daughter,daughter
llama3.1-8b,llamascope-res-32k,doctor,15278
llama3.1-8b,llamascope-res-32k,doctor,16001
llama3.1-8b,llamascope-res-32k,doctor,16994
llama3.1-8b,llamascope-res-32k,doctor,1741
llama3.1-8b,llamascope-res-32k,doctor,20312
llama3.1-8b,llamascope-res-32k,doctor,21641
llama3.1-8b,llamascope-res-32k,doctor,22526
llama3.1-8b,llamascope-res-32k,doctor,24133
llama3.1-8b,llamascope-res-32k,doctor,26522
llama3.1-8b,llamascope-res-32k,doctor,276
llama3.1-8b,llamascope-res-32k,doctor,2806
llama3.1-8b,llamascope-res-32k,doctor,29371
llama3.1-8b,llamascope-res-32k,doctor,30287
llama3.1-8b,llamascope-res-32k,doctor,31164
llama3.1-8b,llamascope-res-32k,doctor,4360
llama3.1-8b,llamascope-res-32k,doctor,4837
llama3.1-8b,llamascope-res-32k,doctor,6296
llama3.1-8b,llamascope-res-32k,doctor,7872
llama3.1-8b,llamascope-res-32k,doctor,9217
llama3.1-8b,llamascope-res-32k,doctor,9966
llama3.1-8b,llamascope-res-32k,doctor,doctor
llama3.1-8b,llamascope-res-32k,engineer,11138
llama3.1-8b,llamascope-res-32k,engineer,14892
llama3.1-8b,llamascope-res-32k,engineer,15278
llama3.1-8b,llamascope-res-32k,engineer,17336
llama3.1-8b,llamascope-res-32k,engineer,17740
llama3.1-8b,llamascope-res-32k,engineer,20312
llama3.1-8b,llamascope-res-32k,engineer,22526
llama3.1-8b,llamascope-res-32k,engineer,23468
llama3.1-8b,llamascope-res-32k,engineer,24133
llama3.1-8b,llamascope-res-32k,engineer,24250
llama3.1-8b,llamascope-res-32k,engineer,25598
llama3.1-8b,llamascope-res-32k,engineer,2806
llama3.1-8b,llamascope-res-32k,engineer,29694
llama3.1-8b,llamascope-res-32k,engineer,31164
llama3.1-8b,llamascope-res-32k,engineer,3781
llama3.1-8b,llamascope-res-32k,engineer,4360
llama3.1-8b,llamascope-res-32k,engineer,7864
llama3.1-8b,llamascope-res-32k,engineer,7872
llama3.1-8b,llamascope-res-32k,engineer,9262
llama3.1-8b,llamascope-res-32k,engineer,9966
llama3.1-8b,llamascope-res-32k,engineer,engineer
llama3.1-8b,llamascope-res-32k,female,12831
llama3.1-8b,llamascope-res-32k,female,15278
llama3.1-8b,llamascope-res-32k,female,16001
llama3.1-8b,llamascope-res-32k,female,17696
llama3.1-8b,llamascope-res-32k,female,19413
llama3.1-8b,llamascope-res-32k,female,20312
llama3.1-8b,llamascope-res-32k,female,22526
llama3.1-8b,llamascope-res-32k,female,23327
llama3.1-8b,llamascope-res-32k,female,24133
llama3.1-8b,llamascope-res-32k,female,276
llama3.1-8b,llamascope-res-32k,female,2806
llama3.1-8b,llamascope-res-32k,female,29371
llama3.1-8b,llamascope-res-32k,female,30619
llama3.1-8b,llamascope-res-32k,female,31164
llama3.1-8b,llamascope-res-32k,female,4360
llama3.1-8b,llamascope-res-32k,female,4837
